codIBGE,ano,homicidiosHomens,homicidiosMulheres,homicidiosTotais
1100700,2013,5,0,5
1100700,2014,9,1,10
1100700,2015,3,0,3
1100700,2016,2,0,2
1100700,2017,5,0,5
1100700,2018,3,1,4
1100700,2019,3,0,3
1100700,2020,0,0,0
1100700,2021,2,0,2
1100700,2022,5,0,5
1100700,2023,4,0,4
1100809,1989,0,0,0
1100809,1990,0,0,0
1100809,1991,0,0,0
1100809,1992,4,0,4
1100809,1993,0,0,0
1100809,1994,0,0,0
1100809,1995,0,0,0
1100809,1996,3,0,3
1100809,1997,0,0,0
1100809,1998,1,0,1
1100809,1999,5,0,5
1100809,2000,0,0,0
1100809,2001,0,0,0
1100809,2002,3,1,4
1100809,2003,3,0,3
1100809,2004,5,0,5
1100809,2005,4,1,5
1100809,2006,7,0,7
1100809,2007,3,0,3
1100809,2008,8,0,8
1100809,2009,8,1,9
1100809,2010,3,1,4
1100809,2011,5,2,7
1100809,2012,14,1,15
1100809,2013,6,2,8
1100809,2014,13,1,14
1100809,2015,14,2,16
1100809,2016,15,1,16
1100809,2017,14,1,15
1100809,2018,8,1,9
1100809,2019,6,0,6
1100809,2020,0,0,0
1100809,2021,9,0,9
1100809,2022,14,0,14
1100809,2023,6,3,9
1100908,1989,0,0,0
1100908,1990,0,0,0
1100908,1991,0,0,0
1100908,1992,0,0,0
1100908,1993,0,0,0
1100908,1994,1,0,1
1100908,1995,0,0,0
1100908,1996,1,0,1
1100908,1997,0,0,0
1100908,1998,1,0,1
1100908,1999,0,0,0
1100908,2000,0,0,0
1100908,2001,0,0,0
1100908,2002,0,0,0
1100908,2003,1,0,1
1100908,2004,1,0,1
1100908,2005,1,0,1
1100908,2006,1,1,2
1100908,2007,0,0,0
1100908,2008,0,1,1
1100908,2009,0,0,0
1100908,2010,1,0,1
1100908,2011,1,0,1
1100908,2012,1,0,1
1100908,2013,1,0,1
1100908,2014,1,0,1
1100908,2015,0,0,0
1100908,2016,0,0,0
1100908,2017,1,0,1
1100908,2018,0,0,0
1100908,2019,0,0,0
1100908,2020,0,0,0
1100908,2021,2,1,3
1100908,2022,1,0,1
1100908,2023,0,0,0
1100924,1989,0,0,0
1100924,1990,0,0,0
1100924,1991,0,0,0
1100924,1992,0,0,0
1100924,1993,0,0,0
1100924,1994,0,0,0
1100924,1995,0,0,0
1100924,1996,0,0,0
1100924,1997,0,0,0
1100924,1998,2,1,3
1100924,1999,4,0,4
1100924,2000,5,2,7
1100924,2001,6,1,7
1100924,2002,8,1,9
1100924,2003,1,0,1
1100924,2004,1,0,1
1100924,2005,8,0,8
1100924,2006,3,0,3
1100924,2007,2,0,2
1100924,2008,4,0,4
1100924,2009,4,0,4
1100924,2010,1,0,1
1100924,2011,1,0,1
1100924,2012,2,0,2
1100924,2013,2,0,2
1100924,2014,3,0,3
1100924,2015,4,1,5
1100924,2016,5,0,5
1100924,2017,4,1,5
1100924,2018,6,2,8
1100924,2019,2,0,2
1100924,2020,0,0,0
1100924,2021,6,0,6
1100924,2022,3,0,3
1100924,2023,6,0,6
1100940,1989,0,0,0
1100940,1990,0,0,0
1100940,1991,0,0,0
1100940,1992,0,0,0
1100940,1993,0,0,0
1100940,1994,0,0,0
1100940,1995,0,0,0
1100940,1996,0,0,0
1100940,1997,1,0,1
1100940,1998,5,0,5
1100940,1999,2,0,2
1100940,2000,4,0,4
1100940,2001,4,0,4
1100940,2002,3,0,3
1100940,2003,2,0,2
1100940,2004,8,0,8
1100940,2005,4,1,5
1100940,2006,1,0,1
1100940,2007,6,0,6
1100940,2008,8,0,8
1100940,2009,8,1,9
1100940,2010,5,2,7
1100940,2011,2,0,2
1100940,2012,11,0,11
1100940,2013,3,0,3
1100940,2014,5,0,5
1100940,2015,4,0,4
1100940,2016,8,1,9
1100940,2017,6,0,6
1100940,2018,3,0,3
1100940,2019,2,0,2
1100940,2020,0,0,0
1100940,2021,8,1,9
1100940,2022,9,0,9
1100940,2023,18,0,18
1101005,1989,0,0,0
1101005,1990,0,0,0
1101005,1991,0,0,0
1101005,1992,0,0,0
1101005,1993,0,0,0
1101005,1994,2,0,2
1101005,1995,1,0,1
1101005,1996,0,0,0
1101005,1997,4,0,4
1101005,1998,0,0,0
1101005,1999,2,0,2
1101005,2000,3,0,3
1101005,2001,0,0,0
1101005,2002,2,0,2
1101005,2003,5,0,5
1101005,2004,1,0,1
1101005,2005,5,0,5
1101005,2006,0,0,0
1101005,2007,1,0,1
1101005,2008,1,0,1
1101005,2009,0,0,0
1101005,2010,0,0,0
1101005,2011,1,0,1
1101005,2012,1,0,1
1101005,2013,2,0,2
1101005,2014,3,0,3
1101005,2015,2,0,2
1101005,2016,7,0,7
1101005,2017,4,1,5
1101005,2018,2,0,2
1101005,2019,1,0,1
1101005,2020,0,0,0
1101005,2021,2,0,2
1101005,2022,4,1,5
1101005,2023,3,1,4
1101104,1989,0,0,0
1101104,1990,0,0,0
1101104,1991,0,0,0
1101104,1992,0,0,0
1101104,1993,0,0,0
1101104,1994,0,0,0
1101104,1995,0,0,0
1101104,1996,1,0,1
1101104,1997,3,0,3
1101104,1998,1,0,1
1101104,1999,1,0,1
1101104,2000,0,0,0
1101104,2001,1,0,1
1101104,2002,6,0,6
1101104,2003,1,1,2
1101104,2004,1,0,1
1101104,2005,1,0,1
1101104,2006,3,0,3
1101104,2007,2,0,2
1101104,2008,1,0,1
1101104,2009,0,0,0
1101104,2010,0,0,0
1101104,2011,5,1,6
1101104,2012,1,0,1
1101104,2013,3,0,3
1101104,2014,3,0,3
1101104,2015,2,1,3
1101104,2016,7,0,7
1101104,2017,4,0,4
1101104,2018,2,0,2
1101104,2019,1,1,2
1101104,2020,0,0,0
1101104,2021,1,0,1
1101104,2022,4,0,4
1101104,2023,2,0,2
1101203,1989,0,0,0
1101203,1990,0,0,0
1101203,1991,0,0,0
1101203,1992,0,0,0
1101203,1993,0,0,0
1101203,1994,1,0,1
1101203,1995,0,0,0
1101203,1996,1,0,1
1101203,1997,1,0,1
1101203,1998,2,0,2
1101203,1999,1,2,3
1101203,2000,2,0,2
1101203,2001,1,0,1
1101203,2002,4,0,4
1101203,2003,4,0,4
1101203,2004,3,0,3
1101203,2005,1,1,2
1101203,2006,1,0,1
1101203,2007,1,0,1
1101203,2008,0,1,1
1101203,2009,5,0,5
1101203,2010,2,0,2
1101203,2011,1,0,1
1101203,2012,2,0,2
1101203,2013,3,0,3
1101203,2014,5,0,5
1101203,2015,6,1,7
1101203,2016,5,1,6
1101203,2017,5,0,5
1101203,2018,2,0,2
1101203,2019,3,0,3
1101203,2020,0,0,0
1101203,2021,0,0,0
1101203,2022,0,0,0
1101203,2023,1,0,1
1101302,1989,0,0,0
1101302,1990,0,0,0
1101302,1991,0,0,0
1101302,1992,1,0,1
1101302,1993,1,0,1
1101302,1994,2,0,2
1101302,1995,0,0,0
1101302,1996,1,0,1
1101302,1997,0,0,0
1101302,1998,1,0,1
1101302,1999,2,0,2
1101302,2000,1,0,1
1101302,2001,4,0,4
1101302,2002,2,0,2
1101302,2003,3,0,3
1101302,2004,0,1,1
1101302,2005,5,0,5
1101302,2006,6,0,6
1101302,2007,2,1,3
1101302,2008,3,0,3
1101302,2009,3,0,3
1101302,2010,3,0,3
1101302,2011,4,0,4
1101302,2012,4,0,4
1101302,2013,3,0,3
1101302,2014,0,0,0
1101302,2015,3,0,3
1101302,2016,3,0,3
1101302,2017,6,3,9
1101302,2018,1,0,1
1101302,2019,5,0,5
1101302,2020,0,0,0
1101302,2021,4,1,5
1101302,2022,3,2,5
1101302,2023,1,0,1
1101401,1989,0,0,0
1101401,1990,0,0,0
1101401,1991,0,0,0
1101401,1992,0,0,0
1101401,1993,0,0,0
1101401,1994,2,0,2
1101401,1995,11,0,11
1101401,1996,3,0,3
1101401,1997,6,1,7
1101401,1998,4,0,4
1101401,1999,7,0,7
1101401,2000,8,0,8
1101401,2001,2,0,2
1101401,2002,10,0,10
1101401,2003,3,0,3
1101401,2004,2,1,3
1101401,2005,3,1,4
1101401,2006,2,0,2
1101401,2007,3,0,3
1101401,2008,1,1,2
1101401,2009,6,1,7
1101401,2010,7,1,8
1101401,2011,12,2,14
1101401,2012,9,1,10
1101401,2013,2,0,2
1101401,2014,9,1,10
1101401,2015,16,2,18
1101401,2016,4,0,4
1101401,2017,7,1,8
1101401,2018,7,0,7
1101401,2019,7,1,8
1101401,2020,3,3,6
1101401,2021,3,0,3
1101401,2022,5,1,6
1101401,2023,0,0,0
1101435,1989,0,0,0
1101435,1990,0,0,0
1101435,1991,0,0,0
1101435,1992,0,0,0
1101435,1993,0,0,0
1101435,1994,0,0,0
1101435,1995,0,0,0
1101435,1996,0,0,0
1101435,1997,1,0,1
1101435,1998,0,0,0
1101435,1999,0,0,0
1101435,2000,2,0,2
1101435,2001,0,0,0
1101435,2002,1,0,1
1101435,2003,0,0,0
1101435,2004,2,1,3
1101435,2005,0,0,0
1101435,2006,3,0,3
1101435,2007,0,0,0
1101435,2008,0,1,1
1101435,2009,1,0,1
1101435,2010,0,0,0
1101435,2011,1,0,1
1101435,2012,0,0,0
1101435,2013,0,0,0
1101435,2014,2,0,2
1101435,2015,2,0,2
1101435,2016,1,0,1
1101435,2017,1,0,1
1101435,2018,0,0,0
1101435,2019,0,0,0
1101435,2020,0,0,0
1101435,2021,2,0,2
1101435,2022,3,0,3
1101435,2023,0,0,0
1101450,1989,0,0,0
1101450,1990,0,0,0
1101450,1991,0,0,0
1101450,1992,0,0,0
1101450,1993,0,0,0
1101450,1994,0,0,0
1101450,1995,0,0,0
1101450,1996,0,0,0
1101450,1997,1,0,1
1101450,1998,1,0,1
1101450,1999,0,0,0
1101450,2000,0,0,0
1101450,2001,1,0,1
1101450,2002,2,0,2
1101450,2003,0,0,0
1101450,2004,2,0,2
1101450,2005,1,0,1
1101450,2006,1,0,1
1101450,2007,0,0,0
1101450,2008,0,0,0
1101450,2009,0,0,0
1101450,2010,0,1,1
1101450,2011,0,0,0
1101450,2012,1,0,1
1101450,2013,0,0,0
1101450,2014,2,0,2
1101450,2015,1,0,1
1101450,2016,3,1,4
1101450,2017,1,0,1
1101450,2018,1,0,1
1101450,2019,2,0,2
1101450,2020,0,0,0
1101450,2021,1,0,1
1101450,2022,2,0,2
1101450,2023,2,0,2
1101468,1989,0,0,0
1101468,1990,0,0,0
1101468,1991,0,0,0
1101468,1992,0,0,0
1101468,1993,0,0,0
1101468,1994,0,0,0
1101468,1995,0,0,0
1101468,1996,0,0,0
1101468,1997,0,0,0
1101468,1998,0,0,0
1101468,1999,0,0,0
1101468,2000,0,0,0
1101468,2001,1,0,1
1101468,2002,0,0,0
1101468,2003,0,0,0
1101468,2004,0,0,0
1101468,2005,1,0,1
1101468,2006,1,0,1
1101468,2007,0,0,0
1101468,2008,0,0,0
1101468,2009,0,0,0
1101468,2010,0,0,0
1101468,2011,0,0,0
1101468,2012,0,0,0
1101468,2013,2,0,2
1101468,2014,1,0,1
1101468,2015,0,0,0
1101468,2016,1,0,1
1101468,2017,0,1,1
1101468,2018,0,0,0
1101468,2019,0,0,0
1101468,2020,0,0,0
1101468,2021,0,0,0
1101468,2022,1,0,1
1101468,2023,0,1,1
1101476,1989,0,0,0
1101476,1990,0,0,0
1101476,1991,0,0,0
1101476,1992,0,0,0
1101476,1993,0,0,0
1101476,1994,0,0,0
1101476,1995,0,0,0
1101476,1996,0,0,0
1101476,1997,1,0,1
1101476,1998,0,0,0
1101476,1999,0,0,0
1101476,2000,0,0,0
1101476,2001,1,0,1
1101476,2002,0,0,0
1101476,2003,0,1,1
1101476,2004,1,0,1
1101476,2005,0,0,0
1101476,2006,2,0,2
1101476,2007,0,0,0
1101476,2008,0,0,0
1101476,2009,0,0,0
1101476,2010,1,0,1
1101476,2011,0,0,0
1101476,2012,1,0,1
1101476,2013,1,0,1
1101476,2014,2,0,2
1101476,2015,1,0,1
1101476,2016,0,0,0
1101476,2017,1,0,1
1101476,2018,0,0,0
1101476,2019,0,0,0
1101476,2020,0,0,0
1101476,2021,0,0,0
1101476,2022,0,0,0
1101476,2023,0,0,0
1101484,1989,0,0,0
1101484,1990,0,0,0
1101484,1991,0,0,0
1101484,1992,0,0,0
1101484,1993,0,0,0
1101484,1994,0,0,0
1101484,1995,0,0,0
1101484,1996,0,0,0
1101484,1997,1,0,1
1101484,1998,0,1,1
1101484,1999,0,0,0
1101484,2000,0,0,0
1101484,2001,2,0,2
1101484,2002,1,0,1
1101484,2003,1,0,1
1101484,2004,1,0,1
1101484,2005,0,0,0
1101484,2006,0,0,0
1101484,2007,0,0,0
1101484,2008,0,0,0
1101484,2009,2,0,2
1101484,2010,2,0,2
1101484,2011,0,0,0
1101484,2012,0,0,0
1101484,2013,1,0,1
1101484,2014,0,0,0
1101484,2015,0,0,0
1101484,2016,1,0,1
1101484,2017,0,0,0
1101484,2018,0,0,0
1101484,2019,0,1,1
1101484,2020,0,0,0
1101484,2021,0,0,0
1101484,2022,0,0,0
1101484,2023,0,0,0
1101492,1989,0,0,0
1101492,1990,0,0,0
1101492,1991,0,0,0
1101492,1992,0,0,0
1101492,1993,0,0,0
1101492,1994,0,0,0
1101492,1995,0,0,0
1101492,1996,0,0,0
1101492,1997,2,0,2
1101492,1998,3,0,3
1101492,1999,8,0,8
1101492,2000,6,0,6
1101492,2001,5,0,5
1101492,2002,10,0,10
1101492,2003,8,1,9
1101492,2004,7,1,8
1101492,2005,2,0,2
1101492,2006,9,0,9
1101492,2007,4,0,4
1101492,2008,4,1,5
1101492,2009,3,0,3
1101492,2010,4,1,5
1101492,2011,0,0,0
1101492,2012,1,0,1
1101492,2013,4,0,4
1101492,2014,6,0,6
1101492,2015,6,0,6
1101492,2016,1,0,1
1101492,2017,9,1,10
1101492,2018,3,0,3
1101492,2019,2,0,2
1101492,2020,0,0,0
1101492,2021,2,1,3
1101492,2022,5,0,5
1101492,2023,5,1,6
1101500,1989,0,0,0
1101500,1990,0,0,0
1101500,1991,0,0,0
1101500,1992,0,0,0
1101500,1993,0,0,0
1101500,1994,2,0,2
1101500,1995,6,1,7
1101500,1996,2,0,2
1101500,1997,5,1,6
1101500,1998,4,0,4
1101500,1999,3,1,4
1101500,2000,5,0,5
1101500,2001,5,0,5
1101500,2002,2,0,2
1101500,2003,5,0,5
1101500,2004,2,1,3
1101500,2005,2,1,3
1101500,2006,1,0,1
1101500,2007,2,0,2
1101500,2008,1,1,2
1101500,2009,1,0,1
1101500,2010,2,0,2
1101500,2011,2,1,3
1101500,2012,3,0,3
1101500,2013,3,0,3
1101500,2014,1,0,1
1101500,2015,0,0,0
1101500,2016,0,0,0
1101500,2017,4,0,4
1101500,2018,1,0,1
1101500,2019,1,0,1
1101500,2020,0,0,0
1101500,2021,6,1,7
1101500,2022,8,2,10
1101500,2023,1,0,1
1101559,1989,0,0,0
1101559,1990,0,0,0
1101559,1991,0,0,0
1101559,1992,0,0,0
1101559,1993,0,0,0
1101559,1994,0,0,0
1101559,1995,0,0,0
1101559,1996,0,0,0
1101559,1997,0,0,0
1101559,1998,4,0,4
1101559,1999,0,0,0
1101559,2000,0,0,0
1101559,2001,2,0,2
1101559,2002,0,0,0
1101559,2003,1,1,2
1101559,2004,0,0,0
1101559,2005,0,0,0
1101559,2006,0,0,0
1101559,2007,0,0,0
1101559,2008,0,0,0
1101559,2009,1,0,1
1101559,2010,0,0,0
1101559,2011,1,0,1
1101559,2012,1,1,2
1101559,2013,0,0,0
1101559,2014,0,1,1
1101559,2015,0,0,0
1101559,2016,2,0,2
1101559,2017,0,0,0
1101559,2018,0,0,0
1101559,2019,1,0,1
1101559,2020,2,2,4
1101559,2021,1,0,1
1101559,2022,1,0,1
1101559,2023,3,0,3
1101609,1989,0,0,0
1101609,1990,0,0,0
1101609,1991,0,0,0
1101609,1992,0,0,0
1101609,1993,0,0,0
1101609,1994,1,0,1
1101609,1995,0,0,0
1101609,1996,1,0,1
1101609,1997,0,0,0
1101609,1998,7,0,7
1101609,1999,5,1,6
1101609,2000,8,1,9
1101609,2001,2,1,3
1101609,2002,4,0,4
1101609,2003,5,0,5
1101609,2004,1,0,1
1101609,2005,0,0,0
1101609,2006,1,0,1
1101609,2007,3,0,3
1101609,2008,2,0,2
1101609,2009,3,0,3
1101609,2010,2,0,2
1101609,2011,1,0,1
1101609,2012,0,0,0
1101609,2013,3,0,3
1101609,2014,2,0,2
1101609,2015,2,0,2
1101609,2016,5,0,5
1101609,2017,0,1,1
1101609,2018,1,0,1
1101609,2019,0,0,0
1101609,2020,1,1,2
1101609,2021,1,0,1
1101609,2022,3,0,3
1101609,2023,1,0,1
1101708,1989,0,0,0
1101708,1990,0,0,0
1101708,1991,0,0,0
1101708,1992,0,0,0
1101708,1993,0,0,0
1101708,1994,1,0,1
1101708,1995,0,0,0
1101708,1996,0,0,0
1101708,1997,0,0,0
1101708,1998,5,1,6
1101708,1999,0,1,1
1101708,2000,1,0,1
1101708,2001,2,0,2
1101708,2002,5,2,7
1101708,2003,4,0,4
1101708,2004,5,0,5
1101708,2005,3,0,3
1101708,2006,2,1,3
1101708,2007,3,0,3
1101708,2008,4,0,4
1101708,2009,2,0,2
1101708,2010,3,0,3
1101708,2011,1,0,1
1101708,2012,1,0,1
1101708,2013,2,0,2
1101708,2014,1,1,2
1101708,2015,0,0,0
1101708,2016,1,0,1
1101708,2017,2,0,2
1101708,2018,1,0,1
1101708,2019,0,1,1
1101708,2020,0,0,0
1101708,2021,6,1,7
1101708,2022,4,0,4
1101708,2023,1,0,1
1101757,1989,0,0,0
1101757,1990,0,0,0
1101757,1991,0,0,0
1101757,1992,0,0,0
1101757,1993,0,0,0
1101757,1994,0,0,0
1101757,1995,0,0,0
1101757,1996,0,0,0
1101757,1997,2,0,2
1101757,1998,0,1,1
1101757,1999,2,2,4
1101757,2000,0,0,0
1101757,2001,3,0,3
1101757,2002,3,0,3
1101757,2003,4,1,5
1101757,2004,0,0,0
1101757,2005,3,0,3
1101757,2006,4,0,4
1101757,2007,2,0,2
1101757,2008,4,0,4
1101757,2009,2,0,2
1101757,2010,5,0,5
1101757,2011,2,0,2
1101757,2012,8,0,8
1101757,2013,2,0,2
1101757,2014,2,0,2
1101757,2015,0,0,0
1101757,2016,5,0,5
1101757,2017,4,0,4
1101757,2018,2,0,2
1101757,2019,1,2,3
1101757,2020,0,0,0
1101757,2021,3,0,3
1101757,2022,3,0,3
1101757,2023,2,0,2
1101807,1989,0,0,0
1101807,1990,0,0,0
1101807,1991,0,0,0
1101807,1992,0,0,0
1101807,1993,0,0,0
1101807,1994,2,0,2
1101807,1995,4,0,4
1101807,1996,3,0,3
1101807,1997,0,0,0
1101807,1998,0,0,0
1101807,1999,0,0,0
1101807,2000,0,0,0
1101807,2001,3,0,3
1101807,2002,4,0,4
1101807,2003,4,0,4
1101807,2004,1,0,1
1101807,2005,1,0,1
1101807,2006,2,0,2
1101807,2007,1,0,1
1101807,2008,1,1,2
1101807,2009,2,0,2
1101807,2010,0,0,0
1101807,2011,0,0,0
1101807,2012,0,0,0
1101807,2013,1,0,1
1101807,2014,0,0,0
1101807,2015,1,0,1
1101807,2016,1,0,1
1101807,2017,1,0,1
1101807,2018,2,0,2
1101807,2019,1,0,1
1101807,2020,0,0,0
1101807,2021,2,0,2
1101807,2022,2,0,2
1101807,2023,1,0,1
1200013,1989,0,0,0
1200013,1990,0,0,0
1200013,1991,0,0,0
1200013,1992,0,0,0
1200013,1993,0,0,0
1200013,1994,2,0,2
1200013,1995,1,0,1
1200013,1996,2,0,2
1200013,1997,0,1,1
1200013,1998,0,0,0
1200013,1999,1,0,1
1200013,2000,2,1,3
1200013,2001,1,1,2
1200013,2002,2,0,2
1200013,2003,0,0,0
1200013,2004,1,0,1
1200013,2005,3,0,3
1200013,2006,2,0,2
1200013,2007,0,0,0
1200013,2008,0,0,0
1200013,2009,0,1,1
1200013,2010,5,0,5
1200013,2011,1,1,2
1200013,2012,1,0,1
1200013,2013,4,0,4
1200013,2014,4,0,4
1200013,2015,3,0,3
1200013,2016,5,2,7
1200013,2017,5,0,5
1200013,2018,5,0,5
1200013,2019,4,1,5
1200013,2020,1,1,2
1200013,2021,1,0,1
1200013,2022,5,1,6
1200013,2023,2,0,2
1200054,1989,0,0,0
1200054,1990,0,0,0
1200054,1991,0,0,0
1200054,1992,0,0,0
1200054,1993,2,0,2
1200054,1994,0,0,0
1200054,1995,0,0,0
1200054,1996,0,0,0
1200054,1997,0,0,0
1200054,1998,0,0,0
1200054,1999,0,0,0
1200054,2000,0,0,0
1200054,2001,1,0,1
1200054,2002,0,0,0
1200054,2003,0,0,0
1200054,2004,1,0,1
1200054,2005,3,0,3
1200054,2006,1,0,1
1200054,2007,0,0,0
1200054,2008,0,0,0
1200054,2009,1,0,1
1200054,2010,0,0,0
1200054,2011,2,0,2
1200054,2012,1,0,1
1200054,2013,1,1,2
1200054,2014,0,0,0
1200054,2015,1,0,1
1200054,2016,2,0,2
1200054,2017,3,1,4
1200054,2018,8,0,8
1200054,2019,2,0,2
1200054,2020,0,0,0
1200054,2021,4,0,4
1200054,2022,3,1,4
1200054,2023,3,1,4
1200104,1989,1,0,1
1200104,1990,1,0,1
1200104,1991,0,0,0
1200104,1992,1,0,1
1200104,1993,0,0,0
1200104,1994,1,1,2
1200104,1995,1,0,1
1200104,1996,1,0,1
1200104,1997,1,0,1
1200104,1998,1,0,1
1200104,1999,2,0,2
1200104,2000,2,0,2
1200104,2001,2,0,2
1200104,2002,3,0,3
1200104,2003,1,0,1
1200104,2004,3,0,3
1200104,2005,10,0,10
1200104,2006,3,0,3
1200104,2007,5,1,6
1200104,2008,3,0,3
1200104,2009,6,0,6
1200104,2010,5,1,6
1200104,2011,5,2,7
1200104,2012,4,0,4
1200104,2013,7,0,7
1200104,2014,7,0,7
1200104,2015,3,0,3
1200104,2016,8,0,8
1200104,2017,9,0,9
1200104,2018,7,0,7
1200104,2019,6,1,7
1200104,2020,1,1,2
1200104,2021,9,0,9
1200104,2022,17,1,18
1200104,2023,8,0,8
1200138,1989,0,0,0
1200138,1990,0,0,0
1200138,1991,0,0,0
1200138,1992,0,0,0
1200138,1993,0,0,0
1200138,1994,1,0,1
1200138,1995,1,0,1
1200138,1996,0,0,0
1200138,1997,0,0,0
1200138,1998,0,0,0
1200138,1999,0,0,0
1200138,2000,0,0,0
1200138,2001,1,1,2
1200138,2002,0,0,0
1200138,2003,1,0,1
1200138,2004,0,0,0
1200138,2005,0,0,0
1200138,2006,2,0,2
1200138,2007,1,1,2
1200138,2008,0,0,0
1200138,2009,2,0,2
1200138,2010,0,0,0
1200138,2011,1,0,1
1200138,2012,1,0,1
1200138,2013,1,0,1
1200138,2014,1,0,1
1200138,2015,4,1,5
1200138,2016,5,0,5
1200138,2017,2,0,2
1200138,2018,3,1,4
1200138,2019,2,0,2
1200138,2020,1,1,2
1200138,2021,1,1,2
1200138,2022,3,0,3
1200138,2023,1,1,2
1200179,1989,0,0,0
1200179,1990,0,0,0
1200179,1991,0,0,0
1200179,1992,0,0,0
1200179,1993,0,0,0
1200179,1994,0,0,0
1200179,1995,0,0,0
1200179,1996,1,0,1
1200179,1997,1,0,1
1200179,1998,0,0,0
1200179,1999,0,0,0
1200179,2000,1,0,1
1200179,2001,1,0,1
1200179,2002,2,0,2
1200179,2003,0,0,0
1200179,2004,0,0,0
1200179,2005,2,0,2
1200179,2006,1,0,1
1200179,2007,0,0,0
1200179,2008,1,0,1
1200179,2009,1,0,1
1200179,2010,2,0,2
1200179,2011,1,0,1
1200179,2012,3,0,3
1200179,2013,2,0,2
1200179,2014,1,0,1
1200179,2015,4,0,4
1200179,2016,2,1,3
1200179,2017,4,1,5
1200179,2018,10,1,11
1200179,2019,2,0,2
1200179,2020,0,0,0
1200179,2021,0,0,0
1200179,2022,4,0,4
1200179,2023,4,1,5
1200203,1989,0,0,0
1200203,1990,2,0,2
1200203,1991,3,0,3
1200203,1992,1,0,1
1200203,1993,1,0,1
1200203,1994,2,0,2
1200203,1995,4,2,6
1200203,1996,3,0,3
1200203,1997,4,0,4
1200203,1998,1,1,2
1200203,1999,0,1,1
1200203,2000,0,0,0
1200203,2001,2,0,2
1200203,2002,8,0,8
1200203,2003,8,0,8
1200203,2004,0,0,0
1200203,2005,11,3,14
1200203,2006,10,0,10
1200203,2007,10,0,10
1200203,2008,19,1,20
1200203,2009,20,2,22
1200203,2010,14,3,17
1200203,2011,13,3,16
1200203,2012,22,1,23
1200203,2013,8,2,10
1200203,2014,11,1,12
1200203,2015,12,1,13
1200203,2016,20,3,23
1200203,2017,50,3,53
1200203,2018,55,1,56
1200203,2019,26,4,30
1200203,2020,1,1,2
1200203,2021,13,4,17
1200203,2022,12,1,13
1200203,2023,11,0,11
1200252,1989,0,0,0
1200252,1990,0,0,0
1200252,1991,0,0,0
1200252,1992,0,0,0
1200252,1993,0,0,0
1200252,1994,1,0,1
1200252,1995,0,0,0
1200252,1996,1,0,1
1200252,1997,2,0,2
1200252,1998,0,0,0
1200252,1999,0,0,0
1200252,2000,2,0,2
1200252,2001,0,0,0
1200252,2002,0,0,0
1200252,2003,5,0,5
1200252,2004,4,0,4
1200252,2005,4,1,5
1200252,2006,4,0,4
1200252,2007,1,1,2
1200252,2008,1,0,1
1200252,2009,1,0,1
1200252,2010,2,0,2
1200252,2011,1,0,1
1200252,2012,7,0,7
1200252,2013,4,1,5
1200252,2014,2,0,2
1200252,2015,3,0,3
1200252,2016,4,1,5
1200252,2017,6,0,6
1200252,2018,4,0,4
1200252,2019,2,0,2
1200252,2020,2,2,4
1200252,2021,5,1,6
1200252,2022,6,0,6
1200252,2023,7,0,7
1200302,1989,2,0,2
1200302,1990,0,0,0
1200302,1991,3,0,3
1200302,1992,1,0,1
1200302,1993,0,0,0
1200302,1994,1,0,1
1200302,1995,2,1,3
1200302,1996,4,0,4
1200302,1997,1,0,1
1200302,1998,2,0,2
1200302,1999,0,1,1
1200302,2000,1,0,1
1200302,2001,1,0,1
1200302,2002,3,0,3
1200302,2003,3,0,3
1200302,2004,0,0,0
1200302,2005,2,1,3
1200302,2006,2,0,2
1200302,2007,4,0,4
1200302,2008,5,1,6
1200302,2009,5,0,5
1200302,2010,7,0,7
1200302,2011,9,1,10
1200302,2012,9,1,10
1200302,2013,5,2,7
1200302,2014,5,0,5
1200302,2015,9,1,10
1200302,2016,6,1,7
1200302,2017,15,1,16
1200302,2018,11,4,15
1200302,2019,7,1,8
1200302,2020,2,2,4
1200302,2021,5,1,6
1200302,2022,12,4,16
1200302,2023,6,1,7
1200328,1989,0,0,0
1200328,1990,0,0,0
1200328,1991,0,0,0
1200328,1992,0,0,0
1200328,1993,0,0,0
1200328,1994,0,0,0
1200328,1995,0,0,0
1200328,1996,0,0,0
1200328,1997,0,0,0
1200328,1998,0,0,0
1200328,1999,0,0,0
1200328,2000,0,0,0
1200328,2001,0,0,0
1200328,2002,0,0,0
1200328,2003,0,0,0
1200328,2004,0,0,0
1200328,2005,0,0,0
1200328,2006,0,0,0
1200328,2007,0,0,0
1200328,2008,0,0,0
1200328,2009,2,0,2
1200328,2010,0,0,0
1200328,2011,0,0,0
1200328,2012,3,0,3
1200328,2013,1,0,1
1200328,2014,2,0,2
1200328,2015,1,0,1
1200328,2016,4,2,6
1200328,2017,2,0,2
1200328,2018,0,0,0
1200328,2019,1,0,1
1200328,2020,0,0,0
1200328,2021,0,0,0
1200328,2022,0,0,0
1200328,2023,0,1,1
1200336,1989,0,0,0
1200336,1990,0,0,0
1200336,1991,0,0,0
1200336,1992,0,0,0
1200336,1993,0,0,0
1200336,1994,0,0,0
1200336,1995,1,0,1
1200336,1996,0,0,0
1200336,1997,0,0,0
1200336,1998,1,0,1
1200336,1999,0,0,0
1200336,2000,1,0,1
1200336,2001,0,0,0
