Período,Região ID,Valor
1993-01-15T00:00:00.000Z,1100106,1
1994-01-15T00:00:00.000Z,1100106,0
1995-01-15T00:00:00.000Z,1100106,0
1996-01-15T00:00:00.000Z,1100106,2
1997-01-15T00:00:00.000Z,1100106,2
1998-01-15T00:00:00.000Z,1100106,0
1999-01-15T00:00:00.000Z,1100106,2
2000-01-15T00:00:00.000Z,1100106,1
2001-01-15T00:00:00.000Z,1100106,1
2002-01-15T00:00:00.000Z,1100106,0
2003-01-15T00:00:00.000Z,1100106,0
2004-01-15T00:00:00.000Z,1100106,0
2005-01-15T00:00:00.000Z,1100106,1
2006-01-15T00:00:00.000Z,1100106,1
2007-01-15T00:00:00.000Z,1100106,2
2008-01-15T00:00:00.000Z,1100106,0
2009-01-15T00:00:00.000Z,1100106,0
2010-01-15T00:00:00.000Z,1100106,5
2011-01-15T00:00:00.000Z,1100106,2
2012-01-15T00:00:00.000Z,1100106,1
2013-01-15T00:00:00.000Z,1100106,1
2014-01-15T00:00:00.000Z,1100106,1
2015-01-15T00:00:00.000Z,1100106,1
2016-01-15T00:00:00.000Z,1100106,0
2017-01-15T00:00:00.000Z,1100106,2
2018-01-15T00:00:00.000Z,1100106,0
2019-01-15T00:00:00.000Z,1100106,0
2020-01-15T00:00:00.000Z,1100106,0
2021-01-15T00:00:00.000Z,1100106,1
2022-01-15T00:00:00.000Z,1100106,0
2023-01-15T00:00:00.000Z,1100106,0
1989-01-15T00:00:00.000Z,1100114,1
1990-01-15T00:00:00.000Z,1100114,2
1991-01-15T00:00:00.000Z,1100114,4
1992-01-15T00:00:00.000Z,1100114,3
1993-01-15T00:00:00.000Z,1100114,6
1994-01-15T00:00:00.000Z,1100114,4
1995-01-15T00:00:00.000Z,1100114,4
1996-01-15T00:00:00.000Z,1100114,0
1997-01-15T00:00:00.000Z,1100114,3
1998-01-15T00:00:00.000Z,1100114,0
1999-01-15T00:00:00.000Z,1100114,1
2000-01-15T00:00:00.000Z,1100114,1
2001-01-15T00:00:00.000Z,1100114,2
2002-01-15T00:00:00.000Z,1100114,3
2003-01-15T00:00:00.000Z,1100114,4
2004-01-15T00:00:00.000Z,1100114,0
2005-01-15T00:00:00.000Z,1100114,2
2006-01-15T00:00:00.000Z,1100114,3
2007-01-15T00:00:00.000Z,1100114,0
2008-01-15T00:00:00.000Z,1100114,1
2009-01-15T00:00:00.000Z,1100114,1
2010-01-15T00:00:00.000Z,1100114,0
2011-01-15T00:00:00.000Z,1100114,0
2012-01-15T00:00:00.000Z,1100114,2
2013-01-15T00:00:00.000Z,1100114,1
